Source	Target	Correlation_CL	Correlation_PD	Avg_Correlation
s__Schaalia_turicensis	SRR19064342__18668	0.229687209497523	0.114700500588307	0.172193855042915
s__Parascardovia_denticolens	SRR19064342__18668	0.00779936757534374	0.0760596548608915	0.0419295112181176
s__Bifidobacterium_lemurum	SRR19064342__18668	0.0457298385688107	-0.041672508955198	0.00202866480680636
s__Bifidobacterium_choerinum	SRR19064342__18668	0.0150553483005248	0.0031571045558585	0.00910622642819164
s__Bifidobacterium_subtile	SRR19064342__18668	-0.0211666411608677	-0.00735929730855953	-0.0142629692347136
s__Bifidobacterium_eulemuris	SRR19064342__18668	-0.0834227169850799	-0.0566700371593829	-0.0700463770722314
s__Bifidobacterium_animalis	SRR19064342__18668	0.0530581087599756	-0.00742956529547497	0.0228142717322503
s__Bifidobacterium_sp._ESL0790	SRR19064342__18668	0.00248284549081964	-0.038378051657818	-0.0179476030834992
s__Bifidobacterium_dentium	SRR19064342__18668	-0.00989911202591447	0.0271276834277603	0.00861428570092291
s__Leptogranulimonas_caecicola	SRR19064342__18668	0.0792210520780542	0.0012871162844471	0.0402540841812506
s__Ndongobacter_massiliensis	SRR19064342__18668	0.0972315975965207	-0.0215904676724019	0.0378205649620594
s__Peptoniphilus_equinus	SRR19064342__18668	0.0818526098489422	-0.0036210010977311	0.0391158043756056
s__Aedoeadaptatus_ivorii	SRR19064342__18668	0.0904562283078062	0.00705183182381449	0.0487540300658104
s__Selenomonas_timonae	SRR19064342__18668	0.0688516711226668	6.03298366041074e-05	0.0344560004796354
s__Selenomonas_dianae	SRR19064342__18668	0.0575749545847353	0.00646555990088898	0.0320202572428121
s__Veillonella_orientalis	SRR19064342__18668	-0.197074139049133	-0.196272000473775	-0.196673069761454
s__Veillonella_dispar	SRR19064342__18668	-0.234430798044723	-0.211765936571839	-0.223098367308281
s__Alicyclobacillus_acidocaldarius	SRR19064342__18668	0.126816820299076	0.0273984577901128	0.0771076390445942
s__Tumebacillus_avium	SRR19064342__18668	0.0401538570528372	-0.0227862021980227	0.00868382742740728
s__Gemella_sanguinis	SRR19064342__18668	-0.117993362169915	-0.0544447086643577	-0.0862190354171363
s__Thermobacillus_composti	SRR19064342__18668	0.123242981997964	0.000712075906439229	0.0619775289522016
s__Cohnella_sp._WGS1546	SRR19064342__18668	0.141194095337127	-0.00336392130581095	0.0689150870156582
s__Cohnella_sp._LGH	SRR19064342__18668	0.12828473720834	0.0107196062894641	0.0695021717489019
s__Cohnella_candidum	SRR19064342__18668	0.145169135184572	0.0178188402786022	0.0814939877315869
s__Brevibacillus_composti	SRR19064342__18668	0.178316954061378	0.0313440056309979	0.104830479846188
s__Paenibacillus_dendritiformis	SRR19064342__18668	0.140193826017253	0.0306464552206315	0.0854201406189424
s__Paenibacillus_sp._FSL_K6-1096	SRR19064342__18668	0.15085607863152	0.105510334685639	0.128183206658579
s__Paenibacillus_albicereus	SRR19064342__18668	0.135683275393049	0.00145514935716168	0.0685692123751052
s__Paenibacillus_beijingensis	SRR19064342__18668	0.125203982869189	0.0370098881746627	0.0811069355219256
s__Paenibacillus_rhizovicinus	SRR19064342__18668	0.205157335522086	0.0555617937981351	0.13035956466011
s__Paenibacillus_lycopersici	SRR19064342__18668	0.114533773913906	0.0529905743831075	0.0837621741485066
s__Paenibacillus_elgii	SRR19064342__18668	0.173064215537154	0.0520008958955045	0.112532555716329
s__Paenibacillus_konkukensis	SRR19064342__18668	0.160817652506304	0.0935159504597129	0.127166801483009
s__Paenibacillus_thiaminolyticus	SRR19064342__18668	0.109088228233769	0.0359816521680772	0.0725349402009232
s__Paenibacillus_durus	SRR19064342__18668	0.171909385290227	0.0842491858612351	0.128079285575731
s__Paenibacillus_macerans	SRR19064342__18668	0.123274564295872	0.0725113347232271	0.0978929495095498
s__Paenibacillus_sp._32O-W	SRR19064342__18668	0.162680687165546	0.0121302029414099	0.0874054450534777
s__Paenibacillus_sp._RUD330	SRR19064342__18668	0.194606403566955	0.0288966985440771	0.111751551055516
s__Paenibacillus_sp._FSL_K6-1217	SRR19064342__18668	0.0143439622959068	0.0225058373806106	0.0184248998382587
s__Lacticaseibacillus_rhamnosus	SRR19064342__18668	0.153613184996795	0.0513525648169127	0.102482874906854
s__Streptococcus_sp._HSISS3	SRR19064342__18668	0.0934148962715606	0.127026897229617	0.110220896750589
s__Streptococcus_sp._FSL_W7-1342	SRR19064342__18668	0.0935190693059581	0.0722424047907668	0.0828807370483624
s__Streptococcus_mutans	SRR19064342__18668	0.0671219213463629	-0.00867988746716032	0.0292210169396013
s__Streptococcus_vestibularis	SRR19064342__18668	0.122382120046356	0.0647684638193163	0.0935752919328361
s__Streptococcus_rubneri	SRR19064342__18668	0.0300098990661921	0.0402831108271881	0.0351465049466901
s__Moorella_sp._Hama-1	SRR19064342__18668	0.123095055901089	0.0411354860839849	0.0821152709925372
s__Christensenella_sp._MSJ-20	SRR19064342__18668	0.191309317612381	0.0147460611658689	0.103027689389125
s__Peptoclostridium_acidaminophilum	SRR19064342__18668	0.12479024841236	0.0244758400989265	0.0746330442556433
s__Caldinitratiruptor_microaerophilus	SRR19064342__18668	0.151141409550334	0.0131234019176933	0.0821324057340136
s__Desulfofundulus_kuznetsovii	SRR19064342__18668	0.175004091767747	0.0964172255923512	0.135710658680049
s__Desulforamulus_ruminis	SRR19064342__18668	0.169721077760153	0.0523534444422495	0.111037261101201
s__Candidatus_Formimonas_warabiya	SRR19064342__18668	0.179192803008345	0.0817620693866216	0.130477436197483
s__Dehalobacter_restrictus	SRR19064342__18668	0.200864069379289	0.0598954006771764	0.130379735028232
s__Butyricicoccus_sp._GAM44	SRR19064342__18668	-0.0284763414219984	-0.0612979244912472	-0.0448871329566228
s__Caproiciproducens_sp._NJN-50	SRR19064342__18668	0.137847781478092	0.0359717524364178	0.0869097669572549
s__Thermaerobacter_sp._PB12/4term	SRR19064342__18668	0.104092116937253	-0.025558816143704	0.0392666503967745
s__Alkalibacter_rhizosphaerae	SRR19064342__18668	0.117855689133582	0.0552612417456488	0.0865584654396154
s__Roseburia_faecis	SRR19064342__18668	-0.0288318141305926	-0.0369140370559833	-0.0328729255932879
s__Archangium_violaceum	SRR19064342__18668	0.110643338517487	-0.0458400405700122	0.0324016489737373
s__Breznakiella_homolactica	SRR19064342__18668	0.128554396475147	0.0596797834944013	0.0941170899847744
s__Treponema_brennaborense	SRR19064342__18668	0.145475628667285	0.0685680382402608	0.107021833453773
s__Treponema_saccharophilum	SRR19064342__18668	0.0530200483186817	-0.0504696482400768	0.00127520003930241
s__Geotalea_uraniireducens	SRR19064342__18668	0.103575638870172	0.0379361187876795	0.0707558788289259
s__Trichlorobacter_lovleyi	SRR19064342__18668	0.200024330153478	0.115964822662233	0.157994576407856
s__Solidesulfovibrio_carbinoliphilus	SRR19064342__18668	0.0893119523008573	0.153584362468668	0.121448157384762
s__Oceanidesulfovibrio_marinus	SRR19064342__18668	0.266073804813513	0.135618527236596	0.200846166025054
s__Megalodesulfovibrio_gigas	SRR19064342__18668	0.178861569681928	0.0955849026913954	0.137223236186662
s__Salidesulfovibrio_onnuriiensis	SRR19064342__18668	0.18191323134991	0.11294312176849	0.1474281765592
s__Pseudodesulfovibrio_methanolicus	SRR19064342__18668	0.195132936980947	0.113520922577098	0.154326929779023
s__Pseudodesulfovibrio_mercurii	SRR19064342__18668	0.157807802002267	0.136638300506519	0.147223051254393
s__Pseudodesulfovibrio_tunisiensis	SRR19064342__18668	0.197711823756346	0.130223576177698	0.163967699967022
s__Pseudodesulfovibrio_indicus	SRR19064342__18668	0.158544589232445	0.12645022617859	0.142497407705517
s__Achromobacter_xylosoxidans	SRR19064342__18668	0.0946526973353314	0.0136450704390112	0.0541488838871713
s__Oxalobacter_aliiformigenes	SRR19064342__18668	0.00863200187961452	-0.0310197170460792	-0.0111938575832323
s__Ramlibacter_tataouinensis	SRR19064342__18668	0.0785647161748607	0.0408079697826047	0.0596863429787327
s__Cupriavidus_taiwanensis	SRR19064342__18668	0.116247496644281	-0.0157277734095327	0.0502598616173744
s__Cupriavidus_pauculus	SRR19064342__18668	0.0230575047433136	-0.057036923805503	-0.0169897095310947
s__Burkholderia_cepacia	SRR19064342__18668	0.114410483992274	0.0101331088458125	0.0622717964190434
s__Roseibium_sp.	SRR19064342__18668	0.114081278499391	-0.0153811487345097	0.0493500648824405
s__Sinorhizobium_fredii	SRR19064342__18668	0.0613400942061151	-0.0525879972567485	0.00437604847468328
s__Pseudomonas_chlororaphis	SRR19064342__18668	0.115355510595522	0.0873652484870497	0.101360379541286
s__Cedecea_neteri	SRR19064342__18668	0.0192854820684987	-0.0412625389127451	-0.0109885284221232
s__Enterobacter_cloacae	SRR19064342__18668	-0.0398087932881029	-0.0589913301514413	-0.0494000617197721
s__Porphyromonas_asaccharolytica	SRR19064342__18668	0.0554489399258619	0.0317056485727009	0.0435772942492814
s__Segatella_oris	SRR19064342__18668	-0.12924678104427	-0.132806274671984	-0.131026527858127
s__Prevotella_fusca	SRR19064342__18668	-0.0920402419523124	-0.0984511773493745	-0.0952457096508435
s__Prevotella_sp._E15-22	SRR19064342__18668	-0.120084764077062	-0.081613765081297	-0.100849264579179
s__Alistipes_onderdonkii	SRR19064342__18668	0.0949346329409882	0.0404266772636912	0.0676806551023397
s__Candidatus_Nanosynbacter_sp._HMT-352	SRR19064342__18668	-0.141946510498319	-0.0869680526637294	-0.114457281581024
s__Methanobrevibacter_smithii	SRR19064342__18668	0.0336226624945545	0.016753337978309	0.0251880002364317
s__Candidatus_Poriferisocius_sp.	SRR19064343__44080	0.199308133380231	0.115196187939282	0.157252160659756
s__Candidatus_Poriferisodalis_sp.	SRR19064343__44080	0.235171696066147	0.162848388813516	0.199010042439831
s__Propionibacterium_freudenreichii	SRR19064343__44080	0.124716146977723	0.16165833506509	0.143187241021407
s__Propionibacterium_acidifaciens	SRR19064343__44080	0.117509194524497	0.0296474211273551	0.0735783078259259
s__Streptomyces_canus	SRR19064343__44080	0.168283581979474	0.112175487379332	0.140229534679403
s__Streptomyces_venezuelae	SRR19064343__44080	0.214591246711534	0.142452661056234	0.178521953883884
s__Actinomyces_sp._HMT_175	SRR19064343__44080	0.038260963748986	-0.13969553132319	-0.0507172837871022
s__Actinomyces_sp._oral_taxon_169	SRR19064343__44080	0.0457619342252546	-0.107371895351947	-0.0308049805633462
s__Schaalia_turicensis	SRR19064343__44080	0.111076171221984	-0.0209531676953259	0.0450615017633292
s__Parascardovia_denticolens	SRR19064343__44080	0.0405715522756762	-0.106587412210054	-0.033007929967189
s__Bifidobacterium_lemurum	SRR19064343__44080	0.120264807113493	-0.117553498467435	0.00135565432302898
s__Bifidobacterium_choerinum	SRR19064343__44080	0.158843478728464	-0.0344031946502353	0.0622201420391143
s__Bifidobacterium_subtile	SRR19064343__44080	0.129866085904165	-0.0649784008679483	0.0324438425181086
s__Bifidobacterium_eulemuris	SRR19064343__44080	0.128727100334617	-0.0835862485599135	0.0225704258873519
s__Bifidobacterium_animalis	SRR19064343__44080	0.140433647086559	-0.0380760048175904	0.0511788211344843
s__Bifidobacterium_sp._ESL0790	SRR19064343__44080	0.101583849342481	0.0134251052755566	0.0575044773090189
s__Bifidobacterium_dentium	SRR19064343__44080	0.0743954177118519	-0.147905073895179	-0.0367548280916637
s__Leptogranulimonas_caecicola	SRR19064343__44080	0.224736538135305	0.132374089328576	0.178555313731941
s__Ndongobacter_massiliensis	SRR19064343__44080	0.208195701071237	0.12672660970683	0.167461155389034
s__Peptoniphilus_equinus	SRR19064343__44080	0.249318108143458	0.139220880876346	0.194269494509902
s__Aedoeadaptatus_ivorii	SRR19064343__44080	0.239165394203877	0.152776321347642	0.19597085777576
s__Selenomonas_timonae	SRR19064343__44080	0.26010007586398	0.189048337943948	0.224574206903964
s__Selenomonas_dianae	SRR19064343__44080	0.254871225688606	0.193200340342961	0.224035783015784
s__Veillonella_orientalis	SRR19064343__44080	0.0106909058184932	0.133696220030127	0.0721935629243099
s__Veillonella_dispar	SRR19064343__44080	0.0195358335907403	0.110806953802113	0.0651713936964267
s__Alicyclobacillus_acidocaldarius	SRR19064343__44080	0.240756293301656	0.100216709242828	0.170486501272242
s__Tumebacillus_avium	SRR19064343__44080	0.301784965901271	0.185767770470513	0.243776368185892
s__Gemella_sanguinis	SRR19064343__44080	-0.025549167910691	0.0734786838384363	0.0239647579638726
s__Thermobacillus_composti	SRR19064343__44080	0.256614567031428	0.192160673239167	0.224387620135297
s__Cohnella_sp._WGS1546	SRR19064343__44080	0.211039200838984	0.0953482481422537	0.153193724490619
s__Cohnella_sp._LGH	SRR19064343__44080	0.200133941435317	0.104635206777965	0.152384574106641
s__Cohnella_candidum	SRR19064343__44080	0.190433296075668	0.150513944699835	0.170473620387751
s__Brevibacillus_composti	SRR19064343__44080	0.146925451833004	0.0666089695860816	0.106767210709543
s__Paenibacillus_dendritiformis	SRR19064343__44080	0.202493136294092	0.148456876795159	0.175475006544626
s__Paenibacillus_sp._FSL_K6-1096	SRR19064343__44080	0.186260145016302	0.0378860246652733	0.112073084840788
s__Paenibacillus_albicereus	SRR19064343__44080	0.167545797966764	0.122301724466434	0.144923761216599
s__Paenibacillus_beijingensis	SRR19064343__44080	0.178901263094333	0.116395944148066	0.147648603621199
s__Paenibacillus_rhizovicinus	SRR19064343__44080	0.198116557526448	0.124230433929247	0.161173495727848
s__Paenibacillus_lycopersici	SRR19064343__44080	0.272448882386743	0.106655764270859	0.189552323328801
s__Paenibacillus_elgii	SRR19064343__44080	0.209391318191357	0.14000046369712	0.174695890944238
s__Paenibacillus_konkukensis	SRR19064343__44080	0.161745122346277	0.0931149077318073	0.127430015039042
s__Paenibacillus_thiaminolyticus	SRR19064343__44080	0.263913726570779	0.123293893301661	0.19360380993622
s__Paenibacillus_durus	SRR19064343__44080	0.184647413930323	0.0684298192329497	0.126538616581636
s__Paenibacillus_macerans	SRR19064343__44080	0.226064975146041	0.12554528596252	0.17580513055428
s__Paenibacillus_sp._32O-W	SRR19064343__44080	0.243801395780569	0.132409666059024	0.188105530919796
s__Paenibacillus_sp._RUD330	SRR19064343__44080	0.24109907242072	0.132378349988022	0.186738711204371
s__Paenibacillus_sp._FSL_K6-1217	SRR19064343__44080	0.258879976172141	0.180627942332448	0.219753959252295
s__Lacticaseibacillus_rhamnosus	SRR19064343__44080	0.0387094777249694	-0.208070760920977	-0.0846806415980037
s__Streptococcus_sp._HSISS3	SRR19064343__44080	-3.93487040122979e-06	-0.0849470684616724	-0.0424755016660368
s__Streptococcus_sp._FSL_W7-1342	SRR19064343__44080	0.00789050831986682	-0.0278407126073658	-0.0099751021437495
s__Streptococcus_mutans	SRR19064343__44080	0.0620062225542701	-0.0981760830976544	-0.0180849302716922
s__Streptococcus_vestibularis	SRR19064343__44080	-0.0182855771101633	-0.0875481229405016	-0.0529168500253324
s__Streptococcus_rubneri	SRR19064343__44080	0.00471478148558618	0.0544643335196451	0.0295895575026157
s__Moorella_sp._Hama-1	SRR19064343__44080	0.207493268179116	0.134475594551864	0.17098443136549
s__Christensenella_sp._MSJ-20	SRR19064343__44080	0.310488300708031	0.164080398202199	0.237284349455115
s__Peptoclostridium_acidaminophilum	SRR19064343__44080	0.174060599070258	0.140512198319506	0.157286398694882
s__Caldinitratiruptor_microaerophilus	SRR19064343__44080	0.195290990785057	0.113846657533436	0.154568824159246
s__Desulfofundulus_kuznetsovii	SRR19064343__44080	0.196762265593418	0.0525232331288229	0.12464274936112
s__Desulforamulus_ruminis	SRR19064343__44080	0.234007092811164	0.0479414707147825	0.140974281762973
s__Candidatus_Formimonas_warabiya	SRR19064343__44080	0.107175057331748	0.0858269444475991	0.0965010008896737
s__Dehalobacter_restrictus	SRR19064343__44080	0.189097331002464	0.107655515910909	0.148376423456686
s__Butyricicoccus_sp._GAM44	SRR19064343__44080	0.24754625711988	0.327436589046123	0.287491423083002
s__Caproiciproducens_sp._NJN-50	SRR19064343__44080	0.099169150589305	0.0789884436830051	0.089078797136155
s__Thermaerobacter_sp._PB12/4term	SRR19064343__44080	0.226308688049838	0.130729991773718	0.178519339911778
s__Alkalibacter_rhizosphaerae	SRR19064343__44080	0.154035460986364	0.135559954660266	0.144797707823315
s__Roseburia_faecis	SRR19064343__44080	0.23782301428292	0.492341288200768	0.365082151241844
s__Archangium_violaceum	SRR19064343__44080	0.24120070227375	0.149073894961536	0.195137298617643
s__Breznakiella_homolactica	SRR19064343__44080	0.18281432290082	0.112435537942141	0.14762493042148
s__Treponema_brennaborense	SRR19064343__44080	0.218778100033898	0.140097934299376	0.179438017166637
s__Treponema_saccharophilum	SRR19064343__44080	0.30307163774193	0.18671481419026	0.244893225966095
s__Geotalea_uraniireducens	SRR19064343__44080	0.188398504460011	0.102465341661267	0.145431923060639
s__Trichlorobacter_lovleyi	SRR19064343__44080	0.216685363211061	0.0861013843329021	0.151393373771981
s__Solidesulfovibrio_carbinoliphilus	SRR19064343__44080	0.0627345443033371	0.039472514649665	0.0511035294765011
s__Oceanidesulfovibrio_marinus	SRR19064343__44080	0.0981894962212999	0.0240916104280731	0.0611405533246865
s__Megalodesulfovibrio_gigas	SRR19064343__44080	0.104073505782295	0.0392695675693511	0.0716715366758229
s__Salidesulfovibrio_onnuriiensis	SRR19064343__44080	0.126122539380297	0.0648985697222031	0.0955105545512501
s__Pseudodesulfovibrio_methanolicus	SRR19064343__44080	0.0155827269812828	0.0178355652805845	0.0167091461309337
s__Pseudodesulfovibrio_mercurii	SRR19064343__44080	0.0424633415591599	0.0334585113433651	0.0379609264512625
s__Pseudodesulfovibrio_tunisiensis	SRR19064343__44080	0.0256463238864617	0.00354096051702827	0.014593642201745
s__Pseudodesulfovibrio_indicus	SRR19064343__44080	0.0143095114063895	0.00121334320681465	0.00776142730660206
s__Achromobacter_xylosoxidans	SRR19064343__44080	0.243715791934716	0.138598694593767	0.191157243264242
s__Oxalobacter_aliiformigenes	SRR19064343__44080	0.264843267078148	0.159719256516013	0.21228126179708
s__Ramlibacter_tataouinensis	SRR19064343__44080	0.166528139979271	0.103388960691919	0.134958550335595
